algaeSiteID,transect,soilSiteID,samplePair,season,island,treatment,elevation,aspect,slope,m2burrow,ph,compaction,runoff,depth,fetch,kinaDensity,soilN15,soilCN,algaeSpecies,algaeN15,algaeCN,Arthrocardia_sp,Carpophyllum_angustifolium,Carpophyllum_flexuosum,Carpophyllum_maschalocarpum,Carpophyllum_plumosum,Champia_laingii,Cystophora_retroflexa,Delisea_compressa,Dictyota_kunthii,Ecklonia_radiata,Hormosira_banksii,Hymenena_affinis,Lessonia_variegata,Melanthalia_abscissa,Nesophila_hoggardii,Plocamium_cirrhosum,Pterocladia_lucida,Pterocladiella_capillacea,Ptilonia_mooreana,Sargassum_sinclairii,Ulva_pertusa,Vidalia_colensoi,Xiphophora_chondrophylla,Zonaria_sp
KM2A-5,KM2A,KS71,KM2A-5 KS71,Rainy,Korapuki,Old Erad,39.3,251,27,0.101864,7.36,0,16.83,5,79.697,0,6.96,13.45614035,C. flexuosum,5.91,24.04602282,0,0,40,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2A-5,KM2A,KS71,KM2A-5 KS71,Rainy,Korapuki,Old Erad,39.3,251,27,0.101864,7.36,0,16.83,5,79.697,0,6.96,13.45614035,E. radiata,8.1,14.98113189,0,0,40,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2A-5,KM2A,KS73,KM2A-5 KS73,Rainy,Korapuki,Old Erad,46,244,20.1,0.063665,6.71,15,16.83,5,79.697,0,8.13,16.25386997,C. flexuosum,5.91,24.04602282,0,0,40,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2A-5,KM2A,KS73,KM2A-5 KS73,Rainy,Korapuki,Old Erad,46,244,20.1,0.063665,6.71,15,16.83,5,79.697,0,8.13,16.25386997,E. radiata,8.1,14.98113189,0,0,40,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-1,KM2B,KS56,KM2B-1 KS56,Dry,Korapuki,Old Erad,60.8,306,16.6,0.063665,7.34,20,16.83,1,79.697,NA,6,17.1042471,E. radiata,6.89,20.76216248,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS56,KM2B-1 KS56,Dry,Korapuki,Old Erad,60.8,306,16.6,0.063665,7.34,20,16.83,1,79.697,NA,6,17.1042471,X. chondrophylla,6.33,39.20600214,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS60,KM2B-1 KS60,Dry,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.11,0,16.83,1,79.697,NA,6.83,12.49621785,E. radiata,6.89,20.76216248,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS60,KM2B-1 KS60,Dry,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.11,0,16.83,1,79.697,NA,6.83,12.49621785,X. chondrophylla,6.33,39.20600214,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS61,KM2B-1 KS61,Dry,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.7,0,16.83,1,79.697,NA,6.78,12.82758621,E. radiata,6.89,20.76216248,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS61,KM2B-1 KS61,Dry,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.7,0,16.83,1,79.697,NA,6.78,12.82758621,X. chondrophylla,6.33,39.20600214,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS68,KM2B-1 KS68,Dry,Korapuki,Old Erad,40.6,279,54.8,0.140063,7.31,60,16.83,1,79.697,NA,8.24,12.95798319,E. radiata,6.89,20.76216248,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS68,KM2B-1 KS68,Dry,Korapuki,Old Erad,40.6,279,54.8,0.140063,7.31,60,16.83,1,79.697,NA,8.24,12.95798319,X. chondrophylla,6.33,39.20600214,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS70,KM2B-1 KS70,Dry,Korapuki,Old Erad,34,279,39.9,0.5666185,6.96,10,16.83,1,79.697,NA,12.2,13.38709677,E. radiata,6.89,20.76216248,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS70,KM2B-1 KS70,Dry,Korapuki,Old Erad,34,279,39.9,0.5666185,6.96,10,16.83,1,79.697,NA,12.2,13.38709677,X. chondrophylla,6.33,39.20600214,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS71,KM2B-1 KS71,Dry,Korapuki,Old Erad,39.3,251,27,0.101864,7.87,10,16.83,1,79.697,NA,6.71,13.17241379,E. radiata,6.89,20.76216248,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS71,KM2B-1 KS71,Dry,Korapuki,Old Erad,39.3,251,27,0.101864,7.87,10,16.83,1,79.697,NA,6.71,13.17241379,X. chondrophylla,6.33,39.20600214,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS73,KM2B-1 KS73,Dry,Korapuki,Old Erad,46,244,20.1,0.063665,6.22,3,16.83,1,79.697,NA,4.65,11.28440367,E. radiata,6.89,20.76216248,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS73,KM2B-1 KS73,Dry,Korapuki,Old Erad,46,244,20.1,0.063665,6.22,3,16.83,1,79.697,NA,4.65,11.28440367,X. chondrophylla,6.33,39.20600214,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0
KM2B-1,KM2B,KS56,KM2B-1 KS56,Rainy,Korapuki,Old Erad,60.8,306,16.6,0.063665,6.95,5,16.83,1,79.697,7,6.23,16.18834081,X. chondrophylla,8.09,18.45316621,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS56,KM2B-1 KS56,Rainy,Korapuki,Old Erad,60.8,306,16.6,0.063665,6.95,5,16.83,1,79.697,7,6.23,16.18834081,X. chondrophylla,8.06,18.06091084,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS60,KM2B-1 KS60,Rainy,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.67,0,16.83,1,79.697,7,8.24,14.69038208,X. chondrophylla,8.06,18.06091084,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS60,KM2B-1 KS60,Rainy,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.67,0,16.83,1,79.697,7,8.24,14.69038208,X. chondrophylla,8.09,18.45316621,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS61,KM2B-1 KS61,Rainy,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.57,0,16.83,1,79.697,7,7.33,13.74449339,X. chondrophylla,8.06,18.06091084,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS61,KM2B-1 KS61,Rainy,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.57,0,16.83,1,79.697,7,7.33,13.74449339,X. chondrophylla,8.09,18.45316621,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS68,KM2B-1 KS68,Rainy,Korapuki,Old Erad,40.6,279,54.8,0.140063,6.52,5,16.83,1,79.697,7,7.67,12.31046931,X. chondrophylla,8.06,18.06091084,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS68,KM2B-1 KS68,Rainy,Korapuki,Old Erad,40.6,279,54.8,0.140063,6.52,5,16.83,1,79.697,7,7.67,12.31046931,X. chondrophylla,8.09,18.45316621,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS70,KM2B-1 KS70,Rainy,Korapuki,Old Erad,34,279,39.9,0.5666185,5.96,0,16.83,1,79.697,7,11.84,11.35135135,X. chondrophylla,8.06,18.06091084,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS70,KM2B-1 KS70,Rainy,Korapuki,Old Erad,34,279,39.9,0.5666185,5.96,0,16.83,1,79.697,7,11.84,11.35135135,X. chondrophylla,8.09,18.45316621,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS71,KM2B-1 KS71,Rainy,Korapuki,Old Erad,39.3,251,27,0.101864,7.36,0,16.83,1,79.697,7,6.96,13.45614035,X. chondrophylla,8.09,18.45316621,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS71,KM2B-1 KS71,Rainy,Korapuki,Old Erad,39.3,251,27,0.101864,7.36,0,16.83,1,79.697,7,6.96,13.45614035,X. chondrophylla,8.06,18.06091084,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS73,KM2B-1 KS73,Rainy,Korapuki,Old Erad,46,244,20.1,0.063665,6.71,15,16.83,1,79.697,7,8.13,16.25386997,X. chondrophylla,8.06,18.06091084,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-1,KM2B,KS73,KM2B-1 KS73,Rainy,Korapuki,Old Erad,46,244,20.1,0.063665,6.71,15,16.83,1,79.697,7,8.13,16.25386997,X. chondrophylla,8.09,18.45316621,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,0,0,30,0
KM2B-2,KM2B,KS56,KM2B-2 KS56,Dry,Korapuki,Old Erad,60.8,306,16.6,0.063665,7.34,20,16.83,2,79.697,NA,6,17.1042471,C. plumosum,5.62,25.00931012,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-2,KM2B,KS60,KM2B-2 KS60,Dry,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.11,0,16.83,2,79.697,NA,6.83,12.49621785,C. plumosum,5.62,25.00931012,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-2,KM2B,KS61,KM2B-2 KS61,Dry,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.7,0,16.83,2,79.697,NA,6.78,12.82758621,C. plumosum,5.62,25.00931012,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-2,KM2B,KS68,KM2B-2 KS68,Dry,Korapuki,Old Erad,40.6,279,54.8,0.140063,7.31,60,16.83,2,79.697,NA,8.24,12.95798319,C. plumosum,5.62,25.00931012,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-2,KM2B,KS70,KM2B-2 KS70,Dry,Korapuki,Old Erad,34,279,39.9,0.5666185,6.96,10,16.83,2,79.697,NA,12.2,13.38709677,C. plumosum,5.62,25.00931012,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-2,KM2B,KS71,KM2B-2 KS71,Dry,Korapuki,Old Erad,39.3,251,27,0.101864,7.87,10,16.83,2,79.697,NA,6.71,13.17241379,C. plumosum,5.62,25.00931012,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-2,KM2B,KS73,KM2B-2 KS73,Dry,Korapuki,Old Erad,46,244,20.1,0.063665,6.22,3,16.83,2,79.697,NA,4.65,11.28440367,C. plumosum,5.62,25.00931012,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-2,KM2B,KS56,KM2B-2 KS56,Rainy,Korapuki,Old Erad,60.8,306,16.6,0.063665,6.95,5,16.83,2,79.697,0,6.23,16.18834081,X. chondrophylla,8.34,19.50269703,0,0,5,0,10,0,0,10,0,5,0,15,0,0,0,0,0,0,0,0,0,0,10,0
KM2B-2,KM2B,KS60,KM2B-2 KS60,Rainy,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.67,0,16.83,2,79.697,0,8.24,14.69038208,X. chondrophylla,8.34,19.50269703,0,0,5,0,10,0,0,10,0,5,0,15,0,0,0,0,0,0,0,0,0,0,10,0
KM2B-2,KM2B,KS61,KM2B-2 KS61,Rainy,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.57,0,16.83,2,79.697,0,7.33,13.74449339,X. chondrophylla,8.34,19.50269703,0,0,5,0,10,0,0,10,0,5,0,15,0,0,0,0,0,0,0,0,0,0,10,0
KM2B-2,KM2B,KS68,KM2B-2 KS68,Rainy,Korapuki,Old Erad,40.6,279,54.8,0.140063,6.52,5,16.83,2,79.697,0,7.67,12.31046931,X. chondrophylla,8.34,19.50269703,0,0,5,0,10,0,0,10,0,5,0,15,0,0,0,0,0,0,0,0,0,0,10,0
KM2B-2,KM2B,KS70,KM2B-2 KS70,Rainy,Korapuki,Old Erad,34,279,39.9,0.5666185,5.96,0,16.83,2,79.697,0,11.84,11.35135135,X. chondrophylla,8.34,19.50269703,0,0,5,0,10,0,0,10,0,5,0,15,0,0,0,0,0,0,0,0,0,0,10,0
KM2B-2,KM2B,KS71,KM2B-2 KS71,Rainy,Korapuki,Old Erad,39.3,251,27,0.101864,7.36,0,16.83,2,79.697,0,6.96,13.45614035,X. chondrophylla,8.34,19.50269703,0,0,5,0,10,0,0,10,0,5,0,15,0,0,0,0,0,0,0,0,0,0,10,0
KM2B-2,KM2B,KS73,KM2B-2 KS73,Rainy,Korapuki,Old Erad,46,244,20.1,0.063665,6.71,15,16.83,2,79.697,0,8.13,16.25386997,X. chondrophylla,8.34,19.50269703,0,0,5,0,10,0,0,10,0,5,0,15,0,0,0,0,0,0,0,0,0,0,10,0
KM2B-3,KM2B,KS56,KM2B-3 KS56,Dry,Korapuki,Old Erad,60.8,306,16.6,0.063665,7.34,20,16.83,3,79.697,NA,6,17.1042471,C. plumosum,5.52,23.6865748,0,20,10,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM2B-3,KM2B,KS60,KM2B-3 KS60,Dry,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.11,0,16.83,3,79.697,NA,6.83,12.49621785,C. plumosum,5.52,23.6865748,0,20,10,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM2B-3,KM2B,KS61,KM2B-3 KS61,Dry,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.7,0,16.83,3,79.697,NA,6.78,12.82758621,C. plumosum,5.52,23.6865748,0,20,10,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM2B-3,KM2B,KS68,KM2B-3 KS68,Dry,Korapuki,Old Erad,40.6,279,54.8,0.140063,7.31,60,16.83,3,79.697,NA,8.24,12.95798319,C. plumosum,5.52,23.6865748,0,20,10,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM2B-3,KM2B,KS70,KM2B-3 KS70,Dry,Korapuki,Old Erad,34,279,39.9,0.5666185,6.96,10,16.83,3,79.697,NA,12.2,13.38709677,C. plumosum,5.52,23.6865748,0,20,10,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM2B-3,KM2B,KS71,KM2B-3 KS71,Dry,Korapuki,Old Erad,39.3,251,27,0.101864,7.87,10,16.83,3,79.697,NA,6.71,13.17241379,C. plumosum,5.52,23.6865748,0,20,10,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM2B-3,KM2B,KS73,KM2B-3 KS73,Dry,Korapuki,Old Erad,46,244,20.1,0.063665,6.22,3,16.83,3,79.697,NA,4.65,11.28440367,C. plumosum,5.52,23.6865748,0,20,10,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,5,0
KM2B-3,KM2B,KS56,KM2B-3 KS56,Rainy,Korapuki,Old Erad,60.8,306,16.6,0.063665,6.95,5,16.83,3,79.697,0,6.23,16.18834081,C. plumosum,8.76,18.74596501,0,0,0,0,20,0,10,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-3,KM2B,KS60,KM2B-3 KS60,Rainy,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.67,0,16.83,3,79.697,0,8.24,14.69038208,C. plumosum,8.76,18.74596501,0,0,0,0,20,0,10,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-3,KM2B,KS61,KM2B-3 KS61,Rainy,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.57,0,16.83,3,79.697,0,7.33,13.74449339,C. plumosum,8.76,18.74596501,0,0,0,0,20,0,10,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-3,KM2B,KS68,KM2B-3 KS68,Rainy,Korapuki,Old Erad,40.6,279,54.8,0.140063,6.52,5,16.83,3,79.697,0,7.67,12.31046931,C. plumosum,8.76,18.74596501,0,0,0,0,20,0,10,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-3,KM2B,KS70,KM2B-3 KS70,Rainy,Korapuki,Old Erad,34,279,39.9,0.5666185,5.96,0,16.83,3,79.697,0,11.84,11.35135135,C. plumosum,8.76,18.74596501,0,0,0,0,20,0,10,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-3,KM2B,KS71,KM2B-3 KS71,Rainy,Korapuki,Old Erad,39.3,251,27,0.101864,7.36,0,16.83,3,79.697,0,6.96,13.45614035,C. plumosum,8.76,18.74596501,0,0,0,0,20,0,10,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-3,KM2B,KS73,KM2B-3 KS73,Rainy,Korapuki,Old Erad,46,244,20.1,0.063665,6.71,15,16.83,3,79.697,0,8.13,16.25386997,C. plumosum,8.76,18.74596501,0,0,0,0,20,0,10,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS56,KM2B-4 KS56,Dry,Korapuki,Old Erad,60.8,306,16.6,0.063665,7.34,20,16.83,4,79.697,NA,6,17.1042471,C. plumosum,5.48,26.58177254,0,0,0,0,5,0,15,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS60,KM2B-4 KS60,Dry,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.11,0,16.83,4,79.697,NA,6.83,12.49621785,C. plumosum,5.48,26.58177254,0,0,0,0,5,0,15,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS61,KM2B-4 KS61,Dry,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.7,0,16.83,4,79.697,NA,6.78,12.82758621,C. plumosum,5.48,26.58177254,0,0,0,0,5,0,15,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS68,KM2B-4 KS68,Dry,Korapuki,Old Erad,40.6,279,54.8,0.140063,7.31,60,16.83,4,79.697,NA,8.24,12.95798319,C. plumosum,5.48,26.58177254,0,0,0,0,5,0,15,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS70,KM2B-4 KS70,Dry,Korapuki,Old Erad,34,279,39.9,0.5666185,6.96,10,16.83,4,79.697,NA,12.2,13.38709677,C. plumosum,5.48,26.58177254,0,0,0,0,5,0,15,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS71,KM2B-4 KS71,Dry,Korapuki,Old Erad,39.3,251,27,0.101864,7.87,10,16.83,4,79.697,NA,6.71,13.17241379,C. plumosum,5.48,26.58177254,0,0,0,0,5,0,15,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS73,KM2B-4 KS73,Dry,Korapuki,Old Erad,46,244,20.1,0.063665,6.22,3,16.83,4,79.697,NA,4.65,11.28440367,C. plumosum,5.48,26.58177254,0,0,0,0,5,0,15,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS56,KM2B-4 KS56,Rainy,Korapuki,Old Erad,60.8,306,16.6,0.063665,6.95,5,16.83,4,79.697,0,6.23,16.18834081,C. plumosum,8.37,17.04103123,0,0,0,0,5,0,0,0,0,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS60,KM2B-4 KS60,Rainy,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.67,0,16.83,4,79.697,0,8.24,14.69038208,C. plumosum,8.37,17.04103123,0,0,0,0,5,0,0,0,0,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS61,KM2B-4 KS61,Rainy,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.57,0,16.83,4,79.697,0,7.33,13.74449339,C. plumosum,8.37,17.04103123,0,0,0,0,5,0,0,0,0,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS68,KM2B-4 KS68,Rainy,Korapuki,Old Erad,40.6,279,54.8,0.140063,6.52,5,16.83,4,79.697,0,7.67,12.31046931,C. plumosum,8.37,17.04103123,0,0,0,0,5,0,0,0,0,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS70,KM2B-4 KS70,Rainy,Korapuki,Old Erad,34,279,39.9,0.5666185,5.96,0,16.83,4,79.697,0,11.84,11.35135135,C. plumosum,8.37,17.04103123,0,0,0,0,5,0,0,0,0,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS71,KM2B-4 KS71,Rainy,Korapuki,Old Erad,39.3,251,27,0.101864,7.36,0,16.83,4,79.697,0,6.96,13.45614035,C. plumosum,8.37,17.04103123,0,0,0,0,5,0,0,0,0,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-4,KM2B,KS73,KM2B-4 KS73,Rainy,Korapuki,Old Erad,46,244,20.1,0.063665,6.71,15,16.83,4,79.697,0,8.13,16.25386997,C. plumosum,8.37,17.04103123,0,0,0,0,5,0,0,0,0,50,0,15,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS56,KM2B-5 KS56,Dry,Korapuki,Old Erad,60.8,306,16.6,0.063665,7.34,20,16.83,5,79.697,NA,6,17.1042471,C. plumosum,5.74,24.90592543,0,0,0,0,10,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS60,KM2B-5 KS60,Dry,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.11,0,16.83,5,79.697,NA,6.83,12.49621785,C. plumosum,5.74,24.90592543,0,0,0,0,10,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS61,KM2B-5 KS61,Dry,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.7,0,16.83,5,79.697,NA,6.78,12.82758621,C. plumosum,5.74,24.90592543,0,0,0,0,10,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS68,KM2B-5 KS68,Dry,Korapuki,Old Erad,40.6,279,54.8,0.140063,7.31,60,16.83,5,79.697,NA,8.24,12.95798319,C. plumosum,5.74,24.90592543,0,0,0,0,10,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS70,KM2B-5 KS70,Dry,Korapuki,Old Erad,34,279,39.9,0.5666185,6.96,10,16.83,5,79.697,NA,12.2,13.38709677,C. plumosum,5.74,24.90592543,0,0,0,0,10,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS71,KM2B-5 KS71,Dry,Korapuki,Old Erad,39.3,251,27,0.101864,7.87,10,16.83,5,79.697,NA,6.71,13.17241379,C. plumosum,5.74,24.90592543,0,0,0,0,10,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS73,KM2B-5 KS73,Dry,Korapuki,Old Erad,46,244,20.1,0.063665,6.22,3,16.83,5,79.697,NA,4.65,11.28440367,C. plumosum,5.74,24.90592543,0,0,0,0,10,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS56,KM2B-5 KS56,Rainy,Korapuki,Old Erad,60.8,306,16.6,0.063665,6.95,5,16.83,5,79.697,0,6.23,16.18834081,E. radiata,7.68,13.96781195,0,0,0,0,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS60,KM2B-5 KS60,Rainy,Korapuki,Old Erad,44.4,331,11.5,0.0827645,6.67,0,16.83,5,79.697,0,8.24,14.69038208,E. radiata,7.68,13.96781195,0,0,0,0,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS61,KM2B-5 KS61,Rainy,Korapuki,Old Erad,61.9,282,13.8,0.038199,6.57,0,16.83,5,79.697,0,7.33,13.74449339,E. radiata,7.68,13.96781195,0,0,0,0,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS68,KM2B-5 KS68,Rainy,Korapuki,Old Erad,40.6,279,54.8,0.140063,6.52,5,16.83,5,79.697,0,7.67,12.31046931,E. radiata,7.68,13.96781195,0,0,0,0,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS70,KM2B-5 KS70,Rainy,Korapuki,Old Erad,34,279,39.9,0.5666185,5.96,0,16.83,5,79.697,0,11.84,11.35135135,E. radiata,7.68,13.96781195,0,0,0,0,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS71,KM2B-5 KS71,Rainy,Korapuki,Old Erad,39.3,251,27,0.101864,7.36,0,16.83,5,79.697,0,6.96,13.45614035,E. radiata,7.68,13.96781195,0,0,0,0,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM2B-5,KM2B,KS73,KM2B-5 KS73,Rainy,Korapuki,Old Erad,46,244,20.1,0.063665,6.71,15,16.83,5,79.697,0,8.13,16.25386997,E. radiata,7.68,13.96781195,0,0,0,0,0,0,0,0,0,35,0,5,0,0,0,0,0,0,0,0,0,0,0,0
KM3A-1,KM3A,KS72,KM3A-1 KS72,Dry,Korapuki,Old Erad,33,270,37,0.101864,7.24,40,5,1,75.67,NA,10.06,11.44893112,X. chondrophylla,6.71,26.4929105,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,75,0
